INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2019-01-15T19:00:00-00:00,2019-01-15T20:00:00-00:00,2019-01-15,12,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCC,LMP_CONG_PRC,PLAINFLD_6_N001,ALL,1,0,2
2019-01-15T15:00:00-00:00,2019-01-15T16:00:00-00:00,2019-01-15,8,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCC,LMP_CONG_PRC,PLAINFLD_6_N001,ALL,1,0,2
2019-01-15T11:00:00-00:00,2019-01-15T12:00:00-00:00,2019-01-15,4,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCC,LMP_CONG_PRC,PLAINFLD_6_N001,ALL,1,0,2
2019-01-15T10:00:00-00:00,2019-01-15T11:00:00-00:00,2019-01-15,3,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCC,LMP_CONG_PRC,PLAINFLD_6_N001,ALL,1,0,2
2019-01-16T07:00:00-00:00,2019-01-16T08:00:00-00:00,2019-01-15,24,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCC,LMP_CONG_PRC,PLAINFLD_6_N001,ALL,1,0,2
2019-01-16T01:00:00-00:00,2019-01-16T02:00:00-00:00,2019-01-15,18,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCC,LMP_CONG_PRC,PLAINFLD_6_N001,ALL,1,0,2
2019-01-16T06:00:00-00:00,2019-01-16T07:00:00-00:00,2019-01-15,23,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCC,LMP_CONG_PRC,PLAINFLD_6_N001,ALL,1,0,2
2019-01-15T21:00:00-00:00,2019-01-15T22:00:00-00:00,2019-01-15,14,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCC,LMP_CONG_PRC,PLAINFLD_6_N001,ALL,1,0,2
2019-01-15T12:00:00-00:00,2019-01-15T13:00:00-00:00,2019-01-15,5,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCE,LMP_ENE_PRC,PLAINFLD_6_N001,ALL,1,38.61386,3
2019-01-15T15:00:00-00:00,2019-01-15T16:00:00-00:00,2019-01-15,8,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCE,LMP_ENE_PRC,PLAINFLD_6_N001,ALL,1,59.22182,3
2019-01-16T01:00:00-00:00,2019-01-16T02:00:00-00:00,2019-01-15,18,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCE,LMP_ENE_PRC,PLAINFLD_6_N001,ALL,1,69.14191,3
2019-01-15T13:00:00-00:00,2019-01-15T14:00:00-00:00,2019-01-15,6,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCE,LMP_ENE_PRC,PLAINFLD_6_N001,ALL,1,40.81126,3
2019-01-15T20:00:00-00:00,2019-01-15T21:00:00-00:00,2019-01-15,13,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCE,LMP_ENE_PRC,PLAINFLD_6_N001,ALL,1,40.08342,3
2019-01-16T06:00:00-00:00,2019-01-16T07:00:00-00:00,2019-01-15,23,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCE,LMP_ENE_PRC,PLAINFLD_6_N001,ALL,1,43.02677,3
2019-01-15T17:00:00-00:00,2019-01-15T18:00:00-00:00,2019-01-15,10,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCE,LMP_ENE_PRC,PLAINFLD_6_N001,ALL,1,47.88342,3
2019-01-16T02:00:00-00:00,2019-01-16T03:00:00-00:00,2019-01-15,19,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCE,LMP_ENE_PRC,PLAINFLD_6_N001,ALL,1,72.6129,3
2019-01-15T09:00:00-00:00,2019-01-15T10:00:00-00:00,2019-01-15,2,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCE,LMP_ENE_PRC,PLAINFLD_6_N001,ALL,1,38.47338,3
2019-01-15T23:00:00-00:00,2019-01-16T00:00:00-00:00,2019-01-15,16,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCE,LMP_ENE_PRC,PLAINFLD_6_N001,ALL,1,42.84159,3
2019-01-16T00:00:00-00:00,2019-01-16T01:00:00-00:00,2019-01-15,17,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCE,LMP_ENE_PRC,PLAINFLD_6_N001,ALL,1,52.81386,3
2019-01-15T10:00:00-00:00,2019-01-15T11:00:00-00:00,2019-01-15,3,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCE,LMP_ENE_PRC,PLAINFLD_6_N001,ALL,1,37.06301,3
2019-01-15T21:00:00-00:00,2019-01-15T22:00:00-00:00,2019-01-15,14,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCE,LMP_ENE_PRC,PLAINFLD_6_N001,ALL,1,40.07506,3
2019-01-16T03:00:00-00:00,2019-01-16T04:00:00-00:00,2019-01-15,20,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCE,LMP_ENE_PRC,PLAINFLD_6_N001,ALL,1,66.3277,3
2019-01-16T05:00:00-00:00,2019-01-16T06:00:00-00:00,2019-01-15,22,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCE,LMP_ENE_PRC,PLAINFLD_6_N001,ALL,1,46.75789,3
2019-01-15T14:00:00-00:00,2019-01-15T15:00:00-00:00,2019-01-15,7,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCE,LMP_ENE_PRC,PLAINFLD_6_N001,ALL,1,52.23056,3
2019-01-15T08:00:00-00:00,2019-01-15T09:00:00-00:00,2019-01-15,1,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCE,LMP_ENE_PRC,PLAINFLD_6_N001,ALL,1,39.18865,3
2019-01-15T11:00:00-00:00,2019-01-15T12:00:00-00:00,2019-01-15,4,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCE,LMP_ENE_PRC,PLAINFLD_6_N001,ALL,1,37.68131,3
2019-01-15T16:00:00-00:00,2019-01-15T17:00:00-00:00,2019-01-15,9,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCE,LMP_ENE_PRC,PLAINFLD_6_N001,ALL,1,45.17696,3
2019-01-15T19:00:00-00:00,2019-01-15T20:00:00-00:00,2019-01-15,12,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCE,LMP_ENE_PRC,PLAINFLD_6_N001,ALL,1,43.44085,3
2019-01-16T04:00:00-00:00,2019-01-16T05:00:00-00:00,2019-01-15,21,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCE,LMP_ENE_PRC,PLAINFLD_6_N001,ALL,1,54.07016,3
2019-01-15T18:00:00-00:00,2019-01-15T19:00:00-00:00,2019-01-15,11,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCE,LMP_ENE_PRC,PLAINFLD_6_N001,ALL,1,44.45011,3
2019-01-15T22:00:00-00:00,2019-01-15T23:00:00-00:00,2019-01-15,15,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCE,LMP_ENE_PRC,PLAINFLD_6_N001,ALL,1,41.34742,3
2019-01-16T07:00:00-00:00,2019-01-16T08:00:00-00:00,2019-01-15,24,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCE,LMP_ENE_PRC,PLAINFLD_6_N001,ALL,1,40.3516,3
2019-01-15T22:00:00-00:00,2019-01-15T23:00:00-00:00,2019-01-15,15,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCL,LMP_LOSS_PRC,PLAINFLD_6_N001,ALL,1,3.39876,4
2019-01-16T03:00:00-00:00,2019-01-16T04:00:00-00:00,2019-01-15,20,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCL,LMP_LOSS_PRC,PLAINFLD_6_N001,ALL,1,11.98542,4
2019-01-16T02:00:00-00:00,2019-01-16T03:00:00-00:00,2019-01-15,19,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCL,LMP_LOSS_PRC,PLAINFLD_6_N001,ALL,1,7.00714,4
2019-01-16T04:00:00-00:00,2019-01-16T05:00:00-00:00,2019-01-15,21,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCL,LMP_LOSS_PRC,PLAINFLD_6_N001,ALL,1,5.9369,4
2019-01-15T13:00:00-00:00,2019-01-15T14:00:00-00:00,2019-01-15,6,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCL,LMP_LOSS_PRC,PLAINFLD_6_N001,ALL,1,1.42431,4
2019-01-15T15:00:00-00:00,2019-01-15T16:00:00-00:00,2019-01-15,8,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCL,LMP_LOSS_PRC,PLAINFLD_6_N001,ALL,1,0.61591,4
2019-01-16T06:00:00-00:00,2019-01-16T07:00:00-00:00,2019-01-15,23,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCL,LMP_LOSS_PRC,PLAINFLD_6_N001,ALL,1,0.78309,4
2019-01-15T08:00:00-00:00,2019-01-15T09:00:00-00:00,2019-01-15,1,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCL,LMP_LOSS_PRC,PLAINFLD_6_N001,ALL,1,0,4
2019-01-15T12:00:00-00:00,2019-01-15T13:00:00-00:00,2019-01-15,5,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCL,LMP_LOSS_PRC,PLAINFLD_6_N001,ALL,1,0.96921,4
2019-01-15T18:00:00-00:00,2019-01-15T19:00:00-00:00,2019-01-15,11,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCL,LMP_LOSS_PRC,PLAINFLD_6_N001,ALL,1,1.4713,4
2019-01-16T07:00:00-00:00,2019-01-16T08:00:00-00:00,2019-01-15,24,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCL,LMP_LOSS_PRC,PLAINFLD_6_N001,ALL,1,0.23807,4
2019-01-15T10:00:00-00:00,2019-01-15T11:00:00-00:00,2019-01-15,3,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCL,LMP_LOSS_PRC,PLAINFLD_6_N001,ALL,1,0.90804,4
2019-01-15T21:00:00-00:00,2019-01-15T22:00:00-00:00,2019-01-15,14,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCL,LMP_LOSS_PRC,PLAINFLD_6_N001,ALL,1,3.55065,4
2019-01-16T01:00:00-00:00,2019-01-16T02:00:00-00:00,2019-01-15,18,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCL,LMP_LOSS_PRC,PLAINFLD_6_N001,ALL,1,9.3065,4
2019-01-15T20:00:00-00:00,2019-01-15T21:00:00-00:00,2019-01-15,13,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCL,LMP_LOSS_PRC,PLAINFLD_6_N001,ALL,1,2.54931,4
2019-01-16T00:00:00-00:00,2019-01-16T01:00:00-00:00,2019-01-15,17,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCL,LMP_LOSS_PRC,PLAINFLD_6_N001,ALL,1,4.40468,4
2019-01-15T09:00:00-00:00,2019-01-15T10:00:00-00:00,2019-01-15,2,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCL,LMP_LOSS_PRC,PLAINFLD_6_N001,ALL,1,-0.18082,4
2019-01-15T11:00:00-00:00,2019-01-15T12:00:00-00:00,2019-01-15,4,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCL,LMP_LOSS_PRC,PLAINFLD_6_N001,ALL,1,0.78,4
2019-01-16T05:00:00-00:00,2019-01-16T06:00:00-00:00,2019-01-15,22,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCL,LMP_LOSS_PRC,PLAINFLD_6_N001,ALL,1,3.5536,4
2019-01-15T14:00:00-00:00,2019-01-15T15:00:00-00:00,2019-01-15,7,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCL,LMP_LOSS_PRC,PLAINFLD_6_N001,ALL,1,-0.36561,4
2019-01-15T16:00:00-00:00,2019-01-15T17:00:00-00:00,2019-01-15,9,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCL,LMP_LOSS_PRC,PLAINFLD_6_N001,ALL,1,1.68058,4
2019-01-15T17:00:00-00:00,2019-01-15T18:00:00-00:00,2019-01-15,10,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCL,LMP_LOSS_PRC,PLAINFLD_6_N001,ALL,1,1.64719,4
2019-01-15T19:00:00-00:00,2019-01-15T20:00:00-00:00,2019-01-15,12,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCL,LMP_LOSS_PRC,PLAINFLD_6_N001,ALL,1,0.96873,4
2019-01-15T23:00:00-00:00,2019-01-16T00:00:00-00:00,2019-01-15,16,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCL,LMP_LOSS_PRC,PLAINFLD_6_N001,ALL,1,5.15384,4
