INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2018-12-15T10:00:00-00:00,2018-12-15T11:00:00-00:00,2018-12-15,3,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,LMP,LMP_PRC,PLAINFLD_6_N001,ALL,1,40.96582,1
2018-12-15T11:00:00-00:00,2018-12-15T12:00:00-00:00,2018-12-15,4,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,LMP,LMP_PRC,PLAINFLD_6_N001,ALL,1,41.17645,1
2018-12-15T12:00:00-00:00,2018-12-15T13:00:00-00:00,2018-12-15,5,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,LMP,LMP_PRC,PLAINFLD_6_N001,ALL,1,42.98336,1
2018-12-16T00:00:00-00:00,2018-12-16T01:00:00-00:00,2018-12-15,17,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,LMP,LMP_PRC,PLAINFLD_6_N001,ALL,1,58.8415,1
2018-12-16T02:00:00-00:00,2018-12-16T03:00:00-00:00,2018-12-15,19,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,LMP,LMP_PRC,PLAINFLD_6_N001,ALL,1,71.72795,1
2018-12-15T17:00:00-00:00,2018-12-15T18:00:00-00:00,2018-12-15,10,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,LMP,LMP_PRC,PLAINFLD_6_N001,ALL,1,40.9368,1
2018-12-15T19:00:00-00:00,2018-12-15T20:00:00-00:00,2018-12-15,12,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,LMP,LMP_PRC,PLAINFLD_6_N001,ALL,1,39.86727,1
2018-12-15T20:00:00-00:00,2018-12-15T21:00:00-00:00,2018-12-15,13,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,LMP,LMP_PRC,PLAINFLD_6_N001,ALL,1,36.20634,1
2018-12-15T22:00:00-00:00,2018-12-15T23:00:00-00:00,2018-12-15,15,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,LMP,LMP_PRC,PLAINFLD_6_N001,ALL,1,36.05726,1
2018-12-16T05:00:00-00:00,2018-12-16T06:00:00-00:00,2018-12-15,22,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,LMP,LMP_PRC,PLAINFLD_6_N001,ALL,1,53.7218,1
2018-12-15T14:00:00-00:00,2018-12-15T15:00:00-00:00,2018-12-15,7,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,LMP,LMP_PRC,PLAINFLD_6_N001,ALL,1,47.15763,1
2018-12-15T16:00:00-00:00,2018-12-15T17:00:00-00:00,2018-12-15,9,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,LMP,LMP_PRC,PLAINFLD_6_N001,ALL,1,44.20945,1
2018-12-15T09:00:00-00:00,2018-12-15T10:00:00-00:00,2018-12-15,2,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,LMP,LMP_PRC,PLAINFLD_6_N001,ALL,1,43.50805,1
2018-12-15T08:00:00-00:00,2018-12-15T09:00:00-00:00,2018-12-15,1,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,LMP,LMP_PRC,PLAINFLD_6_N001,ALL,1,46.60571,1
2018-12-15T18:00:00-00:00,2018-12-15T19:00:00-00:00,2018-12-15,11,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,LMP,LMP_PRC,PLAINFLD_6_N001,ALL,1,40.32095,1
2018-12-16T06:00:00-00:00,2018-12-16T07:00:00-00:00,2018-12-15,23,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,LMP,LMP_PRC,PLAINFLD_6_N001,ALL,1,51.73114,1
2018-12-15T13:00:00-00:00,2018-12-15T14:00:00-00:00,2018-12-15,6,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,LMP,LMP_PRC,PLAINFLD_6_N001,ALL,1,45.27243,1
2018-12-15T15:00:00-00:00,2018-12-15T16:00:00-00:00,2018-12-15,8,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,LMP,LMP_PRC,PLAINFLD_6_N001,ALL,1,48.38003,1
2018-12-15T21:00:00-00:00,2018-12-15T22:00:00-00:00,2018-12-15,14,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,LMP,LMP_PRC,PLAINFLD_6_N001,ALL,1,36.2801,1
2018-12-15T23:00:00-00:00,2018-12-16T00:00:00-00:00,2018-12-15,16,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,LMP,LMP_PRC,PLAINFLD_6_N001,ALL,1,47.37433,1
2018-12-16T01:00:00-00:00,2018-12-16T02:00:00-00:00,2018-12-15,18,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,LMP,LMP_PRC,PLAINFLD_6_N001,ALL,1,76.38994,1
2018-12-16T03:00:00-00:00,2018-12-16T04:00:00-00:00,2018-12-15,20,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,LMP,LMP_PRC,PLAINFLD_6_N001,ALL,1,71.9966,1
2018-12-16T04:00:00-00:00,2018-12-16T05:00:00-00:00,2018-12-15,21,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,LMP,LMP_PRC,PLAINFLD_6_N001,ALL,1,60.9994,1
2018-12-16T07:00:00-00:00,2018-12-16T08:00:00-00:00,2018-12-15,24,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,LMP,LMP_PRC,PLAINFLD_6_N001,ALL,1,47.20364,1
2018-12-15T23:00:00-00:00,2018-12-16T00:00:00-00:00,2018-12-15,16,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCC,LMP_CONG_PRC,PLAINFLD_6_N001,ALL,1,0,2
2018-12-15T19:00:00-00:00,2018-12-15T20:00:00-00:00,2018-12-15,12,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCC,LMP_CONG_PRC,PLAINFLD_6_N001,ALL,1,2.78514,2
2018-12-16T06:00:00-00:00,2018-12-16T07:00:00-00:00,2018-12-15,23,0,PLAINFLD_6_N001,PLAINFLD_6_N001,PLAINFLD_6_N001,DAM,MCC,LMP_CONG_PRC,PLAINFLD_6_N001,ALL,1,0,2
